정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7041003900,21135,성서2차서한타운1,Seongseo 2-cha Seohan Town,대구광역시,달서구,이곡2동,128.5065915,35.85894585,4,509+524+급행1+성서3
7041004000,20967,성서동서서한타운건너,Seongseo Dongseo Seohan Town,대구광역시,달서구,이곡2동,128.5032867,35.85923132,3,509+524+성서3
7041004100,21134,성서동서서한타운앞,Seongseo Dongseo Seohan Town,대구광역시,달서구,이곡2동,128.5024961,35.85901408,3,509+524+성서3
7041004600,886,보성화성타운건너,Boseong Hwaseong Town,대구광역시,달서구,이곡2동,128.503695,35.85532697,7,405+503+523+527+564+달서3+달서5
7041004700,20961,보성화성타운앞,Boseong Hwaseong Town,대구광역시,달서구,이곡2동,128.5028515,35.8555362,7,405+503+523+527+564+달서3+달서5
7041004800,887,성서우방타운건너,Seongseo Woobang Town,대구광역시,달서구,이곡2동,128.5059008,35.85528838,7,405+503+527+564+급행5+달서3+달서5
7041004900,884,성서우방타운앞,Seongseo Woobang Town,대구광역시,달서구,이곡2동,128.5054202,35.85549083,8,405+503+523+527+564+급행5+달서3+달서5
7041005000,888,성서우체국건너,Seongseo Post Office,대구광역시,달서구,이곡2동,128.507028,35.85306885,1,564
7041005100,889,성서우체국앞,Seongseo Post Office,대구광역시,달서구,이곡2동,128.507434,35.85306237,1,564
7041006500,2078,대백창신한라타운건너,Daebaek Changsin Halla Town,대구광역시,달서구,이곡2동,128.5012809,35.85176517,6,425+518+655+달서1+성서1+성서2
7041006600,21109,대백창신한라타운앞,Daebaek Changsin Halla Town,대구광역시,달서구,이곡2동,128.5003867,35.852085,6,425+518+655+달서1+성서1-1+성서2
7041006700,699,성서산업단지역(2번출구),Seongseo Industrial Complex Station,대구광역시,달서구,이곡2동,128.5050193,35.85176278,6,425+518+655+달서1+성서1+성서2
7041006800,5171,성서산업단지역(1번출구),Seongseo Industrial Complex Station,대구광역시,달서구,이곡2동,128.5052767,35.85211333,6,425+518+655+달서1+성서1-1+성서2
7041013200,851,성서119안전센터앞,Seongseo 119 Center,대구광역시,달서구,이곡2동,128.5071412,35.85040768,3,564+655+달서1
7041013300,856,성서119안전센터건너,Seongseo 119 Center,대구광역시,달서구,이곡2동,128.5073856,35.85047785,3,564+655+달서1
7041013400,852,동원비즈플랫폼앞,Dongwon Biz Platform,대구광역시,달서구,이곡2동,128.5071475,35.8459803,3,564+655+달서1
7041013500,855,동원비즈플랫폼건너,Dongwon Biz Platform,대구광역시,달서구,이곡2동,128.5074158,35.84664213,3,564+655+달서1
7041014200,1725,한국산업인력공단앞,Human Resources Development Service of Korea,대구광역시,달서구,이곡2동,128.5044817,35.83556285,1,156
7041014300,1726,푸드웰앞,Foodwell Co Ltd,대구광역시,달서구,이곡2동,128.5005383,35.83540667,1,156
7041043200,893,와룡시장건너,Waryong Market,대구광역시,달서구,이곡2동,128.499975,35.85611877,1,524
7041043300,894,와룡공원앞,Waryong Park,대구광역시,달서구,이곡2동,128.5000371,35.85856702,1,524
7041055300,2445,청남타운앞,Cheongnam Town Apts,대구광역시,달서구,이곡2동,128.4998747,35.85379818,1,달서1
7041060500,20966,성서국민체육센터앞,Sungseo Public Sports Center,대구광역시,달서구,이곡2동,128.5062243,35.85923558,3,509+524+성서3
7041063300,4174,국민연금네거리2,National pension Junction,대구광역시,달서구,이곡2동,128.5074717,35.85587667,1,523
7041007300,864,평화타운건너,Pyeonghwa Town,대구광역시,달서구,장기동,128.5170238,35.8503392,6,405+425+509+518+달서5+성서2
7041007500,1123,보람타운건너,Boram Town,대구광역시,달서구,장기동,128.5202619,35.85009193,6,405+425+509+518+달서5+성서2
7041007700,1124,장성초등학교건너,Jangseong Elementary School,대구광역시,달서구,장기동,128.524361,35.84868002,6,405+425+509+518+달서5+성서2
7041007800,2883,용산역(2번출구),Yongsan Station,대구광역시,달서구,장기동,128.5278917,35.848725,6,405+425+509+518+달서5+성서2
7041011700,3151,남부자동차종합시장앞,Nambu Used Car Dealership,대구광역시,달서구,장기동,128.523075,35.83690167,2,156+564
7041011900,1420,경희강재건너,Kyunghee Steel Co Ltd,대구광역시,달서구,장기동,128.5166024,35.83652917,2,156+564
7041012100,1722,중앙일보건너,JoongAng Ilbo,대구광역시,달서구,장기동,128.5099996,35.83592272,2,156+564
7041012200,9249,대구비지니스센터앞,Daegu Business Center,대구광역시,달서구,장기동,128.5071654,35.8369212,3,564+655+달서1
7041012300,21016,대구비지니스센터건너,Daegu Business Center,대구광역시,달서구,장기동,128.5074415,35.8374455,3,564+655+달서1
7041012400,21017,금복주건너,Kumbokju Co Ltd,대구광역시,달서구,장기동,128.5071499,35.84175573,3,564+655+달서1
7041012500,854,금복주앞,Kumbokju Co Ltd,대구광역시,달서구,장기동,128.507426,35.84285,3,564+655+달서1
7041013000,860,내일교회건너,Naeil Church,대구광역시,달서구,장기동,128.5157971,35.83897495,1,성서1
7041013100,861,내일교회앞,Naeil Church,대구광역시,달서구,장기동,128.5159415,35.83888657,1,성서1-1
7041025800,20942,장동초등학교앞,Jangdong Elementary School,대구광역시,달서구,장기동,128.5329017,35.84364237,2,518+달서4-1
7041030700,20944,본리초교네거리2,Bolli Elementary School Junction,대구광역시,달서구,장기동,128.5353872,35.84346467,2,518+달서4
7041032100,1115,장기초록나라앞,Janggi Choroknara,대구광역시,달서구,장기동,128.5304898,35.84486525,3,518+805+달서3
7041032200,20943,장동초등학교건너,Jangdong Elementary School,대구광역시,달서구,장기동,128.5319953,35.8434952,2,518+달서4
7041035600,5092,대구전자공업고등학교1,Daegu EleCenteronics Technology High School,대구광역시,달서구,장기동,128.5305681,35.84731637,3,518+805+달서3
7041035700,1117,장기초등학교,Janggi Elementary School,대구광역시,달서구,장기동,128.5282608,35.84481983,1,805
7041045900,859,한국타이어건너,Hankook Tires Co Ltd,대구광역시,달서구,장기동,128.5157751,35.84255227,1,성서1
7041046000,862,한국타이어,Hankook Tires Co Ltd,대구광역시,달서구,장기동,128.5159196,35.84247665,1,성서1-1
7041046100,858,이곡역(2번출구),Igok Station,대구광역시,달서구,장기동,128.5157346,35.848643,1,성서1
7041046200,863,이곡역(3번출구),Igok Station,대구광역시,달서구,장기동,128.5158787,35.84861835,1,성서1-1
7041047400,734,영남네오빌비스타,Yeongnam Neovill Vista,대구광역시,달서구,장기동,128.5326153,35.8420952,1,805
7041052400,384,장기파랑새마을앞,Janggi Parangsae-maeul,대구광역시,달서구,장기동,128.5279872,35.84524205,2,805+성서3
7041052500,149,장기영남네오빌,Janggi Yeongnam Neovil,대구광역시,달서구,장기동,128.5277402,35.84795725,1,성서3
7041053700,5231,장기초록나라건너,Janggi Choroknara,대구광역시,달서구,장기동,128.5307237,35.84547718,4,518+805+달서3+성서3
7041053800,4854,대구전자공업고등학교2,Daegu EleCenteronics Technology High School,대구광역시,달서구,장기동,128.530804,35.84787835,2,달서3+성서3
7041055600,2460,용산역,Yongsan Station,대구광역시,달서구,장기동,128.5278871,35.84795997,1,805
7041055700,2518,장기초등학교1,Janggi Elementary School,대구광역시,달서구,장기동,128.5277439,35.84365835,2,805+성서3
7041055800,2683,장기초등학교2,Janggi Elementary School,대구광역시,달서구,장기동,128.5273621,35.8435119,1,성서3
7041055900,2627,대구전자공고남편,Daegu EleCenteronics Technology High School,대구광역시,달서구,장기동,128.5293395,35.8467587,1,805
7041056000,2989,달서아트센터앞,Dalseo Arts Center,대구광역시,달서구,장기동,128.5237518,35.84330398,2,805+성서3
7041056100,2988,달서아트센터건너,Dalseo Arts Center,대구광역시,달서구,장기동,128.5238175,35.84354993,2,805+성서3
7041062900,4099,대구물류터미널건너,Daegu Logistic Terminal,대구광역시,달서구,장기동,128.518775,35.83665333,2,156+564
7041002200,2276,서남시장앞1,Seonam Market,대구광역시,달서구,죽전동,128.5452775,35.85341165,3,405+425+503
7041002400,1325,대구과학기술고등학교건너,Daegu Science Technology High School,대구광역시,달서구,죽전동,128.5476232,35.85567937,3,405+726+750
7041002500,1317,죽전동 행정복지센터건너,Jukjeon-dong Community Service Center,대구광역시,달서구,죽전동,128.5372165,35.85719213,2,503+서구1-1
7041002600,9241,죽전동 행정복지센터앞,Jukjeon-dong Community Service Center,대구광역시,달서구,죽전동,128.5375325,35.85642997,2,503+서구1
7041002800,9396,죽전119안전센터앞,Jukjeon 119 Center,대구광역시,달서구,죽전동,128.5374336,35.8523668,3,503+급행8+서구1
7041002900,1332,죽전그린빌앞,Jukjeon Greenvil,대구광역시,달서구,죽전동,128.5341594,35.85865868,2,503+523
7041008300,1120,죽전네거리2,Jukjeon (4) Junction,대구광역시,달서구,죽전동,128.5354382,35.85008337,6,405+425+509+527+달서5+성서2
7041008500,933,구병원건너,Goo hospital,대구광역시,달서구,죽전동,128.542035,35.85221,6,405+425+503+509+527+성서2
7041037300,932,서남시장앞2,Seonam Market,대구광역시,달서구,죽전동,128.5462355,35.85380278,3,509+527+성서2
7041053900,1316,죽전119안전센터건너,Jukjeon 119 Center,대구광역시,달서구,죽전동,128.5371291,35.85354235,2,503+서구1-1
7041059900,3887,죽전역(1번출구),Jukjeon Station,대구광역시,달서구,죽전동,128.5370754,35.85122102,2,급행8+서구1-1
7041018200,845,월배역(4번출구),Wolbae Station,대구광역시,달서구,진천동,128.531795,35.81694755,7,600+650+651+836+급행8+달서5+달성2
7041018400,847,월배초등학교건너,Wolbae Elementary School,대구광역시,달서구,진천동,128.5282372,35.81508922,6,600+650+651+836+달서5+달성2
7041018500,21601,월배시장건너,Wolbae Market,대구광역시,달서구,진천동,128.5270276,35.81488673,6,600+650+651+836+달서5+달성2
7041018600,836,월배시장앞,Wolbae Market,대구광역시,달서구,진천동,128.5259054,35.81429517,6,600+650+651+836+달서5+달성2
7041018700,9232,이마트월배점앞,E-Mart Wolbae Branch,대구광역시,달서구,진천동,128.5233033,35.81580833,3,306+609+623
7041018800,824,이마트월배점건너,E-Mart Wolbae Branch,대구광역시,달서구,진천동,128.523215,35.81567667,3,306+609+623
7041019800,5010,진천역(1번출구),Jincheon Station,대구광역시,달서구,진천동,128.5218153,35.81376217,10,600+609+623+650+651+836+급행8+급행8-1+달서5+달성2
7041019900,833,진천역(2번출구),Jincheon Station,대구광역시,달서구,진천동,128.5210891,35.81340287,12,600+609+623+650+651+836+급행8+급행8-1+달서5+달성2+성서1+성서1-1
7041020000,21020,유천교(유천치안센터건너),Yucheongyo (Bridge),대구광역시,달서구,진천동,128.516918,35.81155448,7,600+623+650+651+836+달서5+달성2
7041020100,5174,유천교(유천치안센터앞),Yucheongyo (Bridge),대구광역시,달서구,진천동,128.5172087,35.81147927,9,600+623+650+651+836+달서5+달성2+성서1+성서1-1
7041020200,9281,진천청구타운앞,Jincheon Cheonggu Town,대구광역시,달서구,진천동,128.5250353,35.81215042,3,306+성서1+성서1-1
7041020300,835,진천청구타운건너,Jincheon Cheonggu Town,대구광역시,달서구,진천동,128.5251498,35.81230088,1,306
7041020400,954,진월초등학교건너,Jinwol Elementary School,대구광역시,달서구,진천동,128.5262283,35.81011897,3,306+성서1+성서1-1
7041020500,953,진월초등학교앞,Jinwol Elementary School,대구광역시,달서구,진천동,128.5264169,35.81006388,1,306
7041032900,21021,수목원삼성래미안1차앞,Arboretum Samsung Raemian 1-cha,대구광역시,달서구,진천동,128.517995,35.80842333,7,653+급행7+급행8+급행8-1+달서1+달서4+달서4-1
7041033000,5100,수목원삼성래미안1차건너,Arboretum Samsung Raemian 1-cha,대구광역시,달서구,진천동,128.5187736,35.80836215,10,653+7250+급행7+급행8+급행8-1+달서1+달서4+달서4-1+성서1+성서1-1
7041033300,5335,삼성래미안2차앞,Samsung Raemian 2-cha,대구광역시,달서구,진천동,128.5235825,35.8074972,6,653+달서1+달서3+달서4+달서4-1+달서5
7041033800,9230,대곡역(한라하우젠트건너),Daegok Station,대구광역시,달서구,진천동,128.512727,35.808645,4,623+653+달서5+달성1
7041033900,1708,대곡역(한라하우젠트앞),Daegok Station,대구광역시,달서구,진천동,128.5126933,35.80892833,3,623+653+달서5
7041034100,5334,삼성래미안2차건너,Samsung Raemian 2-cha,대구광역시,달서구,진천동,128.5234507,35.8079514,9,653+7250+달서1+달서3+달서4+달서4-1+달서5+성서1+성서1-1
7041052800,21800,유천포스코건너,Yucheon Posco,대구광역시,달서구,진천동,128.5093867,35.81467667,8,655+7250+836+달서1+달서4+달서4-1+성서1+성서1-1
7041052900,1639,유천포스코앞,Yucheon Posco,대구광역시,달서구,진천동,128.5091483,35.81437167,7,655+836+달서1+달서4+달서4-1+성서1+성서1-1
7041053200,21602,유천교1,Yucheongyo (Bridge),대구광역시,달서구,진천동,128.5145767,35.81158333,10,655+7250+836+급행7+달서1+달서4+달서4-1+달성5+성서1+성서1-1
7041053300,2706,유천교2,Yucheongyo (Bridge),대구광역시,달서구,진천동,128.5142217,35.81148167,6,655+급행7+달서1+달서4+달서4-1+달성5
7041056800,1959,월배쌍용예가앞,Wolbae Ssangyong Yega Apts,대구광역시,달서구,진천동,128.5175983,35.816585,2,달서1+성서2
7041056900,1962,월배쌍용예가건너,Wolbae Ssangyong Yega Apts,대구광역시,달서구,진천동,128.5176517,35.81642333,2,달서1+성서2
7041057100,2444,월배차량기지앞,Wolbae Depot,대구광역시,달서구,진천동,128.5128394,35.81519707,3,609+달서1+성서2
7041057200,2443,월배차량기지건너,Wolbae Depot,대구광역시,달서구,진천동,128.5129539,35.81541043,3,609+달서1+성서2
7041058100,21608,대진중고등학교건너,Daejin Middle and High School,대구광역시,달서구,진천동,128.5208133,35.80582667,2,달서3+달서5
7041058200,21606,정부대구지방합동청사앞,Central Government Office-DAEGU,대구광역시,달서구,진천동,128.5165833,35.804055,1,달서3
7041058300,21607,정부대구지방합동청사건너,Central Government Office-DAEGU,대구광역시,달서구,진천동,128.517285,35.80381167,1,달서3
7041058400,21605,대진중고등학교앞,Daejin Middle and High School,대구광역시,달서구,진천동,128.5204717,35.80579833,2,달서3+달서5
7041058500,2750,정부대구지방합동청사후문1,Central Government Office-DAEGU,대구광역시,달서구,진천동,128.5177967,35.80475333,1,달서5
7041058800,3856,월배아이파크1차앞,Wolbae Ipark 1-cha Apts,대구광역시,달서구,진천동,128.5158424,35.81492555,3,급행6+달서1+성서2
7041058900,9231,진천역AK그랑폴리스아파트앞,Jincheon AK Grandpolis Apts,대구광역시,달서구,진천동,128.516307,35.81506335,3,급행6+달서1+성서2
7041059200,21022,정부대구지방합동청사후문2,Central Government Office-DAEGU,대구광역시,달서구,진천동,128.5178091,35.80486963,1,달서5
7041059700,3858,달서자동차검사소앞,Dalseo Vehicle Inspection Station,대구광역시,달서구,진천동,128.5166856,35.81281388,1,609
7041059800,3857,달서자동차검사소건너,Dalseo Vehicle Inspection Station,대구광역시,달서구,진천동,128.5162634,35.81291592,1,609
7041060100,21774,남도버스1,Namdo Bus Company,대구광역시,달서구,진천동,128.5273182,35.80775028,5,7250+급행7+달서4+달서4-1+달서5
7041060200,3901,남도버스2,Namdo Bus Company,대구광역시,달서구,진천동,128.5272983,35.80815833,4,급행7+달서4+달서4-1+달서5
7041060900,9125,월배아이파크2차앞,Wolbae Ipark 2-cha Apts,대구광역시,달서구,진천동,128.5106607,35.81694717,6,609+급행6+달서1+달서4+달서4-1+성서2
7041061000,9303,월배아이파크2차건너,Wolbae Ipark 2-cha Apts,대구광역시,달서구,진천동,128.5104998,35.8168782,6,609+급행6+달서1+달서4+달서4-1+성서2
7041061100,4020,유천초등학교앞,Yucheon Elementary School,대구광역시,달서구,진천동,128.5134936,35.81190383,1,836
7041061600,21786,수목원풍경그린아파트건너,Arboretum Pungkyunggreen,대구광역시,달서구,진천동,128.533132,35.80055893,3,306+649+달서3
7041061700,21782,수목원호정포레스트아파트앞,Arboretum Hojung Forest,대구광역시,달서구,진천동,128.5303019,35.79883465,3,306+649+달서3
7041061800,21788,새각단건너,Saegakdan,대구광역시,달서구,진천동,128.5289043,35.80041895,3,306+649+달서3
7041061900,4089,대곡파출소1,Daegok Police Station,대구광역시,달서구,진천동,128.5285796,35.8041072,3,306+649+달서3
7041062100,21772,대곡공원앞,Daegok Park,대구광역시,달서구,진천동,128.5282167,35.807115,3,306+649+달서3
7041062200,4090,대곡파출소2,Daegok Police Station,대구광역시,달서구,진천동,128.5284673,35.8037938,3,306+649+달서3
7041062300,21787,새각단앞,Saegakdan,대구광역시,달서구,진천동,128.5287947,35.80039885,3,306+649+달서3
7041062400,21783,수목원제일풍경채앞,Arboretum Jaeil Pungkyungchae,대구광역시,달서구,진천동,128.5301834,35.79869097,3,306+649+달서3
7041062500,21784,수목원풍경그린아파트앞,Arboretum Pungkyunggreen,대구광역시,달서구,진천동,128.5332775,35.80040918,3,306+649+달서3
7041062600,21785,월배국민체육센터앞,Wolbae Public Sports Center,대구광역시,달서구,진천동,128.5350344,35.80180738,3,306+649+달서3
7041062800,4097,대곡청구아파트건너,Daegok Cheonggu Apts,대구광역시,달서구,진천동,128.5161767,35.807625,1,달서5
7041063800,10002,대곡청구아파트앞,Daegok Cheonggu Apts,대구광역시,달서구,진천동,128.516305,35.80767833,1,달서5
7041063900,22002,유천동행정복지센터건너,Yucheon-dong Community Service Center,대구광역시,달서구,진천동,128.5142183,35.81799167,2,달서4+달서4-1
7041064000,22001,유천동행정복지센터앞,Yucheon-dong Community Service Center,대구광역시,달서구,진천동,128.5142867,35.8178,2,달서4+달서4-1
7111000200,1706,대곡역(2번출구),Daegok Station,대구광역시,달서구,진천동,128.511303,35.80879293,7,600+650+651+655+달성1+달성2+달성5
7111003000,2270,대원고등학교건너,Daewon High School,대구광역시,달서구,진천동,128.5085221,35.80787043,6,600+650+651+655+달성2+달성5
7111000400,2243,가창농협건너,Gachang Nonghyup,대구광역시,달성군,가창면,128.6231043,35.80454458,6,240+304+405+413+449+가창2
7111000500,21165,가창농협앞,Gachang Nonghyup,대구광역시,달성군,가창면,128.6231732,35.80440002,6,240+304+405+413+449+가창2
7111000600,21166,가창면사무소건너,Gachang Town Office,대구광역시,달성군,가창면,128.6221449,35.80284,7,240+304+405+413+449+가창2+급행2
7111000700,2995,가창면사무소앞,Gachang Town Office,대구광역시,달성군,가창면,128.622365,35.802725,7,240+304+405+413+449+가창2+급행2
7111000800,63,대구텍건너,Taegu Tec,대구광역시,달성군,가창면,128.623308,35.79933782,6,240+304+405+413+449+가창2
7111000900,64,중석타운건너,Jungseok Town,대구광역시,달성군,가창면,128.6258374,35.79715325,6,240+304+405+413+449+가창2
7111001000,21185,중석타운앞,Jungseok Town,대구광역시,달성군,가창면,128.6265065,35.79666173,7,240+304+405+413+449+가창2+급행2
7111001900,1521,대일1리점촌마을,Daeil 1-ri Jeomchon-maeul,대구광역시,달성군,가창면,128.649346,35.76406592,3,304+405+가창2
7111002000,1522,주1리,Ju 1-ri,대구광역시,달성군,가창면,128.6509241,35.7607431,3,304+405+가창2
7111002400,5421,삼산리입구앞,Samsan-ri,대구광역시,달성군,가창면,128.6564696,35.74040008,3,304+405+가창2
7111002600,1530,삼산리(삼산교회앞),Samsan-ri,대구광역시,달성군,가창면,128.6600839,35.73625355,3,304+405+가창2
7111002700,1529,삼산리(삼산교회건너),Samsan-ri,대구광역시,달성군,가창면,128.6604417,35.73601667,3,304+405+가창2
7111002800,21169,삼산리(범동교),Samsan-ri,대구광역시,달성군,가창면,128.6601717,35.73372333,1,가창2
7111002900,21173,우록리(자양마을)앞,Urok-ri,대구광역시,달성군,가창면,128.6498683,35.72391167,1,가창2
7111011000,1543,단산리(종점),Dansan-ri,대구광역시,달성군,가창면,128.660883,35.76610435,1,가창2
7111013600,2626,냉천2리,Naengcheon 2-ri,대구광역시,달성군,가창면,128.6493117,35.77936167,1,가창2
7111013800,5288,상원리(마을회관)1,Sangwon-ri,대구광역시,달성군,가창면,128.6623483,35.778435,1,가창2
7111014200,21175,우록리(종점),Urok-ri Terminal Station,대구광역시,달성군,가창면,128.6432982,35.72257583,1,가창2
7111014800,20529,대구텍앞,Taegu Tec,대구광역시,달성군,가창면,128.6236505,35.79945038,6,240+304+405+413+449+가창2
7111021700,2649,정대1리(안매남),Jeongdae 1-ri,대구광역시,달성군,가창면,128.5735314,35.76864072,1,가창2
7111021800,2648,정대1리(바깥매남),Jeongdae 1-ri,대구광역시,달성군,가창면,128.5713069,35.765363,1,가창2
7111021900,1931,정대2리마을회관앞,Jeongdae2-ri Maeul Center,대구광역시,달성군,가창면,128.5567142,35.74771747,1,가창2
7111022200,21190,행정리(한천서원),Haengjeong-ri,대구광역시,달성군,가창면,128.6548435,35.77964732,1,가창2
7111022300,1542,행정리,Haengjeong-ri,대구광역시,달성군,가창면,128.6567055,35.7792743,1,가창2
7111022400,21189,상원리(전평못식당)1,Sangwon-ri,대구광역시,달성군,가창면,128.6574717,35.77392167,1,가창2
7111022500,1544,단산리입구1,Dansan-ri,대구광역시,달성군,가창면,128.6534683,35.77143167,1,가창2
7111026500,21170,삼산지,Samsanji,대구광역시,달성군,가창면,128.6574867,35.73103718,1,가창2
7111026600,1531,삼산지건너,Samsanji,대구광역시,달성군,가창면,128.6572483,35.73049833,1,가창2
7111026700,2996,오리(양지마을),O-ri,대구광역시,달성군,가창면,128.59388,35.78786167,1,가창2
7111027700,65,에코테마파크대구숲앞,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,128.627297,35.79576673,7,240+304+405+413+449+가창2+급행2
7111028500,1534,녹동서원앞,Nokdong-Seowon,대구광역시,달성군,가창면,128.6465357,35.72302208,1,가창2
7111028600,1533,우록리(선흥사입구),Urok-ri,대구광역시,달성군,가창면,128.6525833,35.72484802,1,가창2
7111028700,1532,우록리(부곡장식당),Urok-ri,대구광역시,달성군,가창면,128.6560872,35.7267209,1,가창2
7111035300,20830,정대리(대구미술광장),Jeongdae-ri,대구광역시,달성군,가창면,128.5671907,35.75509335,1,가창2
7111035400,2650,오2리(음지머구),O 2-ri,대구광역시,달성군,가창면,128.6015121,35.78993177,1,가창2
7111039800,3355,에코테마파크대구숲남문앞,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,128.6292467,35.793245,6,240+304+405+413+449+가창2
7111039900,21184,에코테마파크대구숲남문건너,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,128.629065,35.79407667,6,240+304+405+413+449+가창2
7111040200,2423,스파밸리2,Spa Valley,대구광역시,달성군,가창면,128.6384841,35.78779813,7,240+304+405+413+449+가창2+급행2
7111040300,20979,스파밸리1,Spa Valley,대구광역시,달성군,가창면,128.639075,35.78697,7,240+304+405+413+449+가창2+급행2
7111045300,1547,냉천리1,Naengcheon-ri,대구광역시,달성군,가창면,128.6438175,35.78277085,7,240+304+405+413+449+가창2+급행2
7111045400,20980,냉천리2,Naengcheon-ri,대구광역시,달성군,가창면,128.6437262,35.7819592,7,240+304+405+413+449+가창2+급행2
7111045500,1881,대림생수,Daerim Spring Water,대구광역시,달성군,가창면,128.6451667,35.77705667,6,240+304+405+413+449+가창2
7111045600,1965,가창중학교건너,Gachang Middle School,대구광역시,달성군,가창면,128.645944,35.77511985,7,240+304+405+413+449+가창2+급행2
7111045700,1518,가창중학교앞,Gachang Middle School,대구광역시,달성군,가창면,128.646051,35.77405603,7,240+304+405+413+449+가창2+급행2
7111045800,1519,가창초등학교건너,Gachang Daeil,대구광역시,달성군,가창면,128.6473276,35.77120222,4,240+413+449+급행2
7111045900,21183,가창초등학교앞,Gachang Elementary School,대구광역시,달성군,가창면,128.6483141,35.76956665,7,240+304+405+413+449+가창2+급행2
7111046000,21167,대일1리마을회관건너,Daeil 1-ri Community Center,대구광역시,달성군,가창면,128.6486291,35.7680944,3,304+405+가창2
7111046100,1539,가창119안전센터,Gachang 119 Center,대구광역시,달성군,가창면,128.6513783,35.76203247,3,304+405+가창2
7111046200,1523,주리(삼진식당),Ju-ri,대구광역시,달성군,가창면,128.6509436,35.75824932,3,304+405+가창2
7111046300,21182,옥분리(구진터),Okbun-ri,대구광역시,달성군,가창면,128.6513705,35.75825785,3,304+405+가창2
7111046400,21181,주2리1,Ju 2-ri,대구광역시,달성군,가창면,128.6501489,35.7552977,3,304+405+가창2
7111046500,1524,주2리(최정사입구),Ju 2-ri,대구광역시,달성군,가창면,128.6496684,35.75437235,3,304+405+가창2
7111046600,21168,옥분리1,Okbun-ri,대구광역시,달성군,가창면,128.6498298,35.75215497,3,304+405+가창2
7111046700,21180,옥분리마을회관앞,Okbun-ri Maeul Center,대구광역시,달성군,가창면,128.6499844,35.75242828,3,304+405+가창2
7111046800,21179,옥산정미소,Oksan Rice Mill,대구광역시,달성군,가창면,128.6507524,35.75058987,3,304+405+가창2
7111046900,1526,담안마을1,Daman-maeul,대구광역시,달성군,가창면,128.6518094,35.74738397,3,304+405+가창2
7111047000,21178,담안마을2,Daman-maeul,대구광역시,달성군,가창면,128.6518939,35.7477068,3,304+405+가창2
7111047100,1527,송정마을1,Songjeong-maeul,대구광역시,달성군,가창면,128.6530845,35.74459132,3,304+405+가창2
7111047200,21177,송정마을2,Songjeong-maeul,대구광역시,달성군,가창면,128.6531282,35.74496495,3,304+405+가창2
7111047300,21176,삼산리입구건너,Samsan-ri,대구광역시,달성군,가창면,128.6565447,35.74112968,3,304+405+가창2
7111047400,2422,샛터마을입구,Saeteo-maeul,대구광역시,달성군,가창면,128.6508354,35.74963068,3,304+405+가창2
7111047900,1549,정대숲,Jeongdaesup,대구광역시,달성군,가창면,128.5585108,35.75218273,1,가창2
7111048300,5414,대림생수앞,Daerim Spring Water,대구광역시,달성군,가창면,128.64485,35.77733833,6,240+304+405+413+449+가창2
7111049100,2700,정대숲건너,Jeongdaesup,대구광역시,달성군,가창면,128.5570209,35.75015347,1,가창2
7111049200,2715,구삼폭포앞,Gusam Waterfall,대구광역시,달성군,가창면,128.5806217,35.77202667,1,가창2
7111049300,2714,구삼폭포건너,Gusam Waterfall,대구광역시,달성군,가창면,128.5806442,35.77156977,1,가창2
7111050500,2728,새마을입구,Saemaeul,대구광역시,달성군,가창면,128.6068842,35.7931739,1,가창2
7111050600,2729,새마을건너,Saemaeul,대구광역시,달성군,가창면,128.6068533,35.79324333,1,가창2
7111051800,2474,구룡촌건너,Guryongchon,대구광역시,달성군,가창면,128.5841341,35.77918742,1,가창2
7111051900,1984,구룡촌앞,Guryongchon,대구광역시,달성군,가창면,128.5848083,35.77984105,1,가창2
7111055000,21192,퇴계마을앞,Toegye Maeul,대구광역시,달성군,가창면,128.6511133,35.78672167,1,가창2
7111055100,21191,행정2리앞,Haengjeong 2-ri,대구광역시,달성군,가창면,128.6444529,35.78614108,1,가창2
7111055200,1957,퇴계마을건너,Toegye Maeul,대구광역시,달성군,가창면,128.65115,35.78661667,1,가창2
7111055300,1948,행정2리건너,Haengjeong 2-ri,대구광역시,달성군,가창면,128.6461717,35.78636833,1,가창2
7111056000,2440,행정1리앞,Haengjeong 1-ri,대구광역시,달성군,가창면,128.6542063,35.78175383,1,가창2
7111056100,2442,행정1리건너,Haengjeong 1-ri,대구광역시,달성군,가창면,128.6543017,35.78172667,1,가창2
7111056700,2542,정대숲앞,Jeongdaesup,대구광역시,달성군,가창면,128.5571133,35.75010167,1,가창2
7111060200,2736,가창댐,Gachangdam,대구광역시,달성군,가창면,128.6156767,35.79783667,1,가창2
7111060300,2737,가창댐1,Gachangdam,대구광역시,달성군,가창면,128.613635,35.79833,1,가창2
7111066000,2969,정대2리마을회관건너,Jeongdae2-ri Maeul Center,대구광역시,달성군,가창면,128.5569617,35.74790667,1,가창2
7111066100,2970,정대2리(잿들마을)앞,Jeongdae2-ri(Jaedeul Maeul),대구광역시,달성군,가창면,128.5556267,35.73817333,1,가창2
7111066200,2971,정대2리(잿들마을)건너,Jeongdae2-ri(Jaedeul Maeul),대구광역시,달성군,가창면,128.5554683,35.73796,1,가창2
